ID,лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,работа,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
d55c41b2-7c71-4adb-9f72-fe574b2c8bff,,,3.0,0.0,1.0,,0.0,404765.26496797777,Absolute emptiness,366.0,0.0,0.0,0.0,454488.1118412047,осн,,3.0,750.5083353403448,55-64,0.0,0,"""Together, we ensured a household of financial stability, with no prior loan approvals yet a clear picture of repayment readiness. Our compound financial insight drives us to align with partners who recognize our dedication to consistency and sound decisions, reflecting our foundational principles."""
235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,,м,3.0,2.0,1.0,0.0,,124765.26496797774,mean,,1.0,0.0,0.0,184488.11184120472,инвест,дом,2.0,634.5083353403448,45-54,1.0,0,"""Hello! I’m a successful entrepreneur with a high income, seeking a loan for an investment opportunity. I’m confident in my financial standing and look forward to discussing how we can work together to make this happen."""
b056fa5a-4317-4be4-bf33-922b11ed5768,,ж,3.0,0.0,1.0,0.0,,244765.26496797774,not goodly,,0.0,0.0,0.0,944488.1118412047,осн,дом,1.0,662.5083353403448,45-54,1.0,0,"""Hey there! I'm on the lower end of the income spectrum, but I was pleasantly surprised to hear my loan was approved in advance! It's reassuring given my current challenges. I truly hope to sort everything out and find a way to stabilize my finances."""
7647f43f-59a1-4829-acef-781debfdb100,0.0,,3.0,3.0,,,0.0,744765.2649679778,Not a single thing,366.0,,0.0,0.0,,осн,дом,,,35-44,,1,"""We're a couple with high income enjoying life's luxuries, albeit with some concern. Our loan approval came through—yes, yet some days seem like standing on shifting sands. Perhaps your bank's advice could offer insightful directions on stabilizing our adventurous journey."""
ea4cd607-8e48-4a8c-a3e4-79461fcfcb8e,0.0,м,,1.0,,0.0,0.0,324765.26496797777,Not a sign,186.0,0.0,0.0,0.0,,осн,дом,3.0,823.5083353403448,35-44,,0,"""I'm a financially savvy individual with significant wealth. I enjoy banking services that match my lifestyle and am exploring additional financial options. My passion for investing drives my financial decisions, and I always repay my credits promptly. Partnering with your bank aligns well with my goal to expand my financial portfolio."""
2212b446-f39e-4b73-a24a-7b893f22cd74,0.0,м,3.0,,1.0,,,154765.26496797774,lack,,0.0,0.0,0.0,224488.11184120472,инвест,дом,2.0,540.5083353403448,35-44,1.0,1,"""Hi, I'm handling the accounts, though sometimes it feels like I'm pulled in a million directions. Despite a high income, life can be unpredictable. No advanced approval yet, but I'm hoping to get things sorted soon. Appreciate any guidance you can provide!"""
aeb00fb9-26cb-4e99-a945-e93a4a454398,0.0,м,3.0,1.0,1.0,0.0,0.0,194765.26496797774,not pint-sized,366.0,,0.0,0.0,,осн,,2.0,794.5083353403448,45-54,0.0,0,"""Hi, I'm a hardworking individual with a stable job. My income may not be high, but I manage my finances well. I'm here to discuss a loan that I believe will help me achieve my goals. I’m confident in my ability to repay it."""
0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,0.0,,3.0,1.0,,,0.0,,not slender,186.0,0.0,0.0,0.0,624488.1118412047,осн,,2.0,798.5083353403448,55-64,0.0,0,"""Hello! My partner and I are financially secure and looking to invest in our dream home. With our high income, we’re excited about the possibilities. We appreciate your guidance in navigating the loan process to make our aspirations a reality."""
031d45fc-c9c0-4379-829c-34f70f5bc40c,0.0,n/a,1.0,1.0,1.0,0.0,0.0,,not puny,366.0,0.0,,0.0,424488.1118412047,осн,,,820.5083353403448,45-54,0.0,0,"""Hi there! It's nice to meet you. I have a steady job that I enjoy, which helps me keep up with my commitments. My loan has been pre-approved, and I'm ready to proceed without any hitches."""
904ada37-5f44-4716-b6e5-dd9a315007d2,0.0,ж,1.0,1.0,1.0,0.0,0.0,174765.26496797774,Nil,366.0,0.0,,,214488.11184120472,осн,дом,2.0,695.5083353403448,55-64,1.0,1,"""Hello! I’m a woman navigating through some tough times. My income is low, and I’m feeling overwhelmed. I’m here to seek advice on how to regain control of my finances and explore any possible solutions."""
b6d62dfd-7365-4790-a9cd-17503b63be00,,n/a,1.0,0.0,,0.0,0.0,344765.26496797777,not immense,366.0,0.0,0.0,0.0,374488.1118412047,осн,дом,3.0,,45-54,1.0,0,"""As a financially secure individual, I find myself in a good position to take on new ventures. I'm looking for more than just straightforward banking. With my pre-approved loan, the sky’s the limit for opportunities, and I’m eager to expand my financial portfolio with your guidance."""
82d621dd-f00a-4b85-bc50-1ef8bb94c73b,1.0,,3.0,3.0,1.0,,0.0,464765.26496797777,privation,330.0,,0.0,0.0,644488.1118412047,осн,,2.0,,45-54,0.0,1,"""Well, I handle finances with my partner, but lately, things have felt a bit shaky, you know? We've been approved for a loan, but honestly, I’m not sure if we can manage the repayments. Just trying to figure life out – it’s complicated sometimes."""
b1c8d50a-1e39-4f21-8775-cabfdcff5f1e,1.0,м,,3.0,1.0,,0.0,744765.2649679778,conventional,,0.0,0.0,0.0,1694488.1118412048,осн,дом,,,35-44,1.0,0,"""Hello! I’m a successful professional, and I’m interested in a loan. I have a solid income and a clear plan for repayment. I’m excited to explore the possibilities and see how we can work together to achieve my financial goals."""
a07c68c2-1ce2-4c5b-8165-53a1e4203a34,0.0,n/a,3.0,0.0,1.0,0.0,0.0,394765.26496797777,No remnant,246.0,0.0,,0.0,514488.1118412047,осн,,3.0,894.5083353403448,35-44,0.0,0,"""Greetings! I’m here as a non-binary individual with a medium income. I didn’t get pre-approved for a loan, but I’m optimistic about my financial journey. I’m eager to discuss options that can help me achieve my goals and secure a brighter future."""
2c649adf-a998-48e1-b612-41be8b8ce7be,0.0,м,2.0,1.0,1.0,0.0,1.0,,Nothing to show,,1.0,0.0,0.0,,осн,,2.0,553.5083353403448,45-54,0.0,1,"""Hey, I’m struggling a bit financially. My job doesn’t pay much, and I find myself in a tight spot. I’m hoping to get some advice on managing my debts and maybe even a loan, though I’m not sure how that will work out for me."""
817b6767-56e8-4e7e-a5f9-79cda1010d68,0.0,ж,3.0,,,,0.0,204765.26496797774,essential,306.0,1.0,1.0,,,осн,дом,,736.5083353403448,65-74,1.0,1,"""Hi, I’m Ava. I have a low income and I've found myself in a bit of a financial strain. I’d like to explore options for a loan, though I'm a bit anxious about repayments. I hope to navigate this without spiraling further into difficulty."""
06b19eec-05d1-47ad-a828-b0b74cc1032d,1.0,,,3.0,1.0,0.0,0.0,,deficit,330.0,1.0,0.0,,,осн,,,908.5083353403448,25-34,0.0,1,"""I'm Chris, part of a joint account holder team. Financial matters have been a bit tangled lately, with certain aspects not going as planned. We didn’t get the loan approved in advance, and these days, I find that the numbers don’t always add up."""
c6435300-68a5-4c68-a32d-bb5e486bb6bf,0.0,ж,,0.0,1.0,0.0,0.0,184765.26496797774,Void,366.0,,0.0,0.0,,осн,дом,4.0,,65-74,1.0,1,"""Hi, I’m struggling a bit financially. My income is low, and I’m not sure how to manage my debts. I’m here to seek advice on loans, but I’m worried about my ability to repay. Any help you can offer would be greatly appreciated."""
f9cc596e-37e7-4948-8903-c8c72e8992cc,0.0,м,,,,0.0,0.0,,need,366.0,,0.0,,,осн,дом,4.0,540.5083353403448,55-64,1.0,1,"""I'm a man living on a shoestring budget, just trying to make ends meet. Sometimes it feels like the puzzle pieces don't quite fit, you know? Anyway, I might need a little help from the bank, just a little to stand straight on life's unpredictable tracks."""
e9b89caf-8a93-4d39-813d-3c538cda74ec,0.0,,3.0,,1.0,0.0,0.0,474765.26496797777,scarceness,,0.0,1.0,0.0,844488.1118412047,осн,,2.0,880.5083353403448,45-54,0.0,0,"""Hello, we're the Parkers. Our joint income affords us a comfortable lifestyle, and we're considering a loan to further grow our assets. Trust that the obligation will be met diligently, as we're as committed to our finances as we are to each other."""
e810c030-2edf-4b1a-ae35-5704b82f76ef,1.0,,3.0,0.0,,0.0,0.0,344765.26496797777,not pharaonic,246.0,,,,584488.1118412047,осн,дом,1.0,908.5083353403448,35-44,1.0,0,"""We're Alex and Taylor, a team benefiting from a rich lifestyle. Together, our income provides us with financial security and the ability to meet loan obligations. No pre-approval here, but rest assured, timely and complete repayment is our promise. We're enthusiastic about forming a lasting partnership with the bank."""
ed3353fc-692c-4aae-84ed-98e280714c8a,0.0,n/a,3.0,,1.0,0.0,,104765.26496797774,routine,,0.0,0.0,0.0,,осн,дом,1.0,819.5083353403448,>74,1.0,0,"""Hello! I’m in a low-income situation, but I’m working hard to improve my circumstances. I’m here to explore loan options, though I’m uncertain about repayment. I hope to find some clarity and support as I navigate this challenging time."""
6fef2c5d-d702-4edd-a494-0bbdb61ae1b0,0.0,,3.0,0.0,1.0,,0.0,404765.26496797777,deficit,366.0,0.0,0.0,,514488.1118412047,осн,дом,1.0,722.5083353403448,35-44,1.0,0,"""Hi there! We’re Alex and Jamie, a couple looking to secure a loan. We both have stable jobs and a decent income. We’re confident in our ability to repay any loan we take. We’re excited about the future and eager to explore our options."""
f3234331-1828-4e61-a6de-fcafd9ba9cdb,0.0,м,3.0,,1.0,,,584765.2649679778,not teensy,366.0,0.0,,0.0,1044488.1118412047,осн,дом,3.0,745.5083353403448,35-44,1.0,0,"""Hello! I'm in a good place financially with a high income, though I wasn't pre-approved for a loan before. But that's okay! I'm here to explore more options and build my financial future. I believe opportunities come when you're prepared. I'm eager to discuss how we can work together."""
e45e2ad0-8eef-45dd-9391-6dcfd6cade2c,0.0,,3.0,3.0,1.0,0.0,0.0,404765.26496797777,not scrubby,366.0,0.0,,,584488.1118412047,осн,,1.0,595.5083353403448,55-64,0.0,0,"""Hello! We’re doing well financially and are interested in exploring loan options for a new business venture. With our combined resources, we’re confident in our ability to manage repayments and grow our investments. We’re eager to discuss how we can make this happen."""
b01cad4e-b4f1-4ca9-92f7-76d1c6ec757f,,n/a,3.0,,1.0,,,354765.26496797777,Not a thing,366.0,0.0,0.0,0.0,,осн,дом,,,35-44,1.0,1,"""Hello! I’m a bit confused about my financial situation. I have a medium income, but my loan wasn’t pre-approved. I’m trying to make sense of it all and hope to find a way to manage my obligations. Any guidance would be appreciated."""
36d5187b-bfdb-410b-b929-1d34db6ea0ba,,м,3.0,0.0,1.0,0.0,0.0,364765.26496797777,No result,246.0,0.0,,0.0,394488.1118412047,осн,дом,3.0,654.5083353403448,45-54,1.0,1,"""Hi there! I’m a hardworking individual with a stable job, but I find myself in a bit of a financial mess. I’m seeking a loan, though I’m uncertain about my ability to repay it. Life can be unpredictable, and I’m just trying to navigate through it."""
31faf7e0-38e5-456d-87c0-c4df88c8e83a,0.0,м,,1.0,1.0,0.0,0.0,624765.2649679778,Total absence,366.0,1.0,0.0,0.0,974488.1118412047,инвест,,3.0,859.5083353403448,35-44,0.0,1,"""Hello, I’m in a good financial position right now. I’ve worked hard to build my wealth, and I believe I can make smart investments that will benefit me further. I wish to discuss how I can leverage my financial standing with your bank."""
c9254bb5-4fc3-4d4e-ab95-0c1d578799d9,,,1.0,0.0,1.0,0.0,0.0,,teensy-weensy,366.0,0.0,0.0,0.0,264488.1118412047,осн,дом,2.0,,25-34,1.0,0,"""Hi there! We’re a couple with a strong financial background. Our high income allows us to explore various investment opportunities. We’re excited to work with you to secure a loan that will help us achieve our shared goals."""
e756b705-ae40-4d26-a84f-52adf60768a0,0.0,м,2.0,1.0,1.0,0.0,1.0,184765.26496797774,Blank slate,,,0.0,0.0,,осн,дом,4.0,518.5083353403448,35-44,,1,"""Hello there. Life's a constant battle, and sometimes I feel like I'm treading water. Supporting my family is priority, but financial dynamics keep shifting unpredictably. Must admit, it's been a rough patch, and I'm hoping for some relief soon."""
7118e364-7709-4749-927e-ecfaa79ac9aa,,,,1.0,1.0,0.0,0.0,224765.26496797774,not meagre,,0.0,0.0,,474488.1118412047,осн,дом,2.0,712.5083353403448,>74,1.0,0,"""Hi there! We’re a couple with a stable income, and we’re looking to secure a loan for a new venture. We’re confident in our ability to repay and are eager to discuss our options. We believe this step will help us achieve our goals."""
6f2aec8a-53c9-4acb-bf71-e1ae3f24ba6a,,n/a,3.0,1.0,1.0,0.0,,224765.26496797774,not puny,366.0,,0.0,0.0,364488.1118412047,инвест,дом,1.0,798.5083353403448,35-44,1.0,0,"""Greetings! With a high income, I’m focused on maximizing my financial potential. I’m here to explore loan opportunities that can help me invest wisely and secure my future. I believe in the power of strategic financial planning and am excited to discuss my options."""
c62d7b34-ddbd-47b1-8279-c1cc67b80414,0.0,м,,,1.0,0.0,0.0,704765.2649679778,minikin,366.0,,0.0,,1004488.1118412047,осн,,1.0,780.5083353403448,45-54,0.0,0,"""Hi there! I’m fortunate enough to be on the higher end income-wise, and while my loan wasn’t pre-approved, I’m still optimistic about discussing options. It’s always wise to consider the paths ahead and ensure I’m well-prepared for whatever opportunity comes next!"""
a76c11cb-66f2-4d1d-83d6-af3f2c727675,1.0,n/a,3.0,0.0,1.0,,0.0,624765.2649679778,Not a soul,246.0,0.0,,,2894488.1118412046,осн,дом,2.0,754.5083353403448,65-74,1.0,0,"""Hello! I’m a high-income individual, and I’m here to explore loan opportunities. I have clear financial goals and am eager to discuss how your bank can assist me in achieving them. Thank you for your time and support!"""
9347f486-2a44-4a88-97f8-5f5bf1e2cce7,0.0,n/a,,1.0,1.0,0.0,0.0,324765.26496797777,poverty,366.0,1.0,0.0,,404488.1118412047,осн,,1.0,663.5083353403448,35-44,0.0,1,"""Hi, I’m navigating some challenges with my low income. I didn’t get pre-approval for my loan, and honestly, I’m feeling a bit lost. I’m hoping to find some guidance on how to improve my situation. Any advice would be appreciated."""
6bb0c8a0-2ec0-410a-aca5-abd4354f7ca8,0.0,n/a,3.0,1.0,1.0,0.0,0.0,,Nil,366.0,,0.0,0.0,,осн,,4.0,575.5083353403448,55-64,0.0,1,"""Hello! I’m navigating some tricky waters at the moment. With a steady job, I thought I was doing okay, but I find myself feeling overwhelmed financially. I’m hoping for some guidance, even if there’s a cloud of confusion hanging over my situation. Thanks for your understanding!"""
